TimeStamp,Current (mA),Voltage (V),Power (W),kWh per 1 Minute,Cost per 1 Minute (BDT)
12/02/2023 15:02,265,233.9,33.2,0.000553333,0.0048804
12/02/2023 15:01,186,233.1,24.7,0.000411667,0.0036309
12/02/2023 15:00,178,234.4,13.9,0.000231667,0.0020433
12/02/2023 14:56,201,233.5,25.8,0.00043,0.0037926
12/02/2023 14:55,141,233.1,19.1,0.000318333,0.0028077
12/02/2023 14:54,179,233.5,19.1,0.000318333,0.0028077
12/02/2023 14:53,157,233.1,21.9,0.000365,0.0032193
12/02/2023 14:45,225,233.5,26.9,0.000448333,0.0039543
12/02/2023 14:35,323,233.9,39.4,0.000656667,0.0057918
12/02/2023 14:32,215,231.8,24.5,0.000408333,0.0036015
12/02/2023 14:29,187,233.9,23.4,0.00039,0.0034398
12/02/2023 14:28,190,233.5,14.4,0.00024,0.0021168
12/02/2023 14:26,201,233.1,25,0.000416667,0.003675
12/02/2023 14:17,269,232.2,37.5,0.000625,0.0055125
12/02/2023 14:09,211,233.1,29.6,0.000493333,0.0043512
12/02/2023 14:08,311,234.4,45,0.00075,0.006615
12/02/2023 14:02,297,232.7,41.9,0.000698333,0.0061593
12/02/2023 14:00,279,233.9,37,0.000616667,0.005439
12/02/2023 13:57,209,234.8,27.9,0.000465,0.0041013
12/02/2023 13:54,137,234.4,15.8,0.000263333,0.0023226
12/02/2023 13:53,324,233.5,41.3,0.000688333,0.0060711
12/02/2023 13:51,263,231.8,34.9,0.000581667,0.0051303
12/02/2023 13:49,212,230.6,24.4,0.000406667,0.0035868
12/02/2023 13:48,240,228.5,26.5,0.000441667,0.0038955
12/02/2023 13:47,125,230.6,17,0.000283333,0.002499
12/02/2023 13:46,147,230.6,18,0.0003,0.002646
12/02/2023 13:45,253,230.6,33.1,0.000551667,0.0048657
12/02/2023 13:43,168,231.8,14.3,0.000238333,0.0021021
12/02/2023 13:40,191,232.7,20,0.000333333,0.00294
12/02/2023 13:37,280,231.4,38.1,0.000635,0.0056007
12/02/2023 13:36,204,233.5,25.9,0.000431667,0.0038073
12/02/2023 13:31,191,231,26.4,0.00044,0.0038808
12/02/2023 13:28,185,231.8,24.8,0.000413333,0.0036456
12/02/2023 13:27,121,231.8,13.4,0.000223333,0.0019698
12/02/2023 13:25,158,229.3,14.9,0.000248333,0.0021903
12/02/2023 13:23,247,231.4,29.3,0.000488333,0.0043071
12/02/2023 13:21,192,231.8,25.8,0.00043,0.0037926
12/02/2023 13:18,180,231.4,24.4,0.000406667,0.0035868
12/02/2023 13:17,283,232.2,31.7,0.000528333,0.0046599
12/02/2023 13:08,202,232.7,26,0.000433333,0.003822
12/02/2023 13:05,200,232.2,25.1,0.000418333,0.0036897
12/02/2023 12:50,189,228.5,24.7,0.000411667,0.0036309
12/02/2023 12:49,181,227.7,24,0.0004,0.003528
12/02/2023 12:48,177,226.1,21.4,0.000356667,0.0031458
12/02/2023 12:46,240,225.7,28,0.000466667,0.004116
12/02/2023 12:39,255,228.5,22.5,0.000375,0.0033075
12/02/2023 12:38,350,227.7,45.1,0.000751667,0.0066297
12/02/2023 12:34,179,228.9,20.7,0.000345,0.0030429
12/02/2023 12:33,245,227.3,41.1,0.000685,0.0060417
12/02/2023 12:32,157,226.1,22.1,0.000368333,0.0032487
12/02/2023 12:31,223,229.3,20,0.000333333,0.00294
12/02/2023 12:30,246,226.9,20.5,0.000341667,0.0030135
12/02/2023 12:29,241,227.3,28,0.000466667,0.004116
12/02/2023 12:28,149,226.9,18.1,0.000301667,0.0026607
12/02/2023 12:27,160,229.3,19.5,0.000325,0.0028665
12/02/2023 12:25,189,227.7,32.2,0.000536667,0.0047334
12/02/2023 12:22,160,226.9,24.2,0.000403333,0.0035574
12/02/2023 12:18,178,228.5,24.5,0.000408333,0.0036015
12/02/2023 12:17,291,228.9,45,0.00075,0.006615
12/02/2023 12:12,126,226.1,14,0.000233333,0.002058
12/02/2023 12:11,124,228.1,15.8,0.000263333,0.0023226
12/02/2023 12:10,165,225.7,21,0.00035,0.003087
12/02/2023 12:07,236,226.1,22.6,0.000376667,0.0033222
12/02/2023 11:59,133,227.7,16.8,0.00028,0.0024696
12/02/2023 11:56,117,229.8,14.2,0.000236667,0.0020874
12/02/2023 11:55,139,228.9,16.7,0.000278333,0.0024549
12/02/2023 11:54,132,230.2,14.4,0.00024,0.0021168
12/02/2023 11:52,160,229.3,16.4,0.000273333,0.0024108
12/02/2023 11:49,165,226.9,21,0.00035,0.003087
12/02/2023 11:44,151,228.5,18.7,0.000311667,0.0027489
12/02/2023 11:40,140,230.2,17.2,0.000286667,0.0025284
12/02/2023 11:38,131,229.8,14.4,0.00024,0.0021168
12/02/2023 11:37,145,229.3,16.4,0.000273333,0.0024108
12/02/2023 11:36,179,230.2,24,0.0004,0.003528
12/02/2023 11:35,130,232.2,14.2,0.000236667,0.0020874
12/02/2023 11:34,149,231,18,0.0003,0.002646
12/02/2023 11:33,141,231.4,14.3,0.000238333,0.0021021
12/02/2023 11:28,177,231,20.4,0.00034,0.0029988
12/02/2023 11:27,180,230.6,22.9,0.000381667,0.0033663
12/02/2023 11:24,202,232.7,21.8,0.000363333,0.0032046
12/02/2023 11:23,154,231.4,17.4,0.00029,0.0025578
12/02/2023 11:22,187,230.6,20.8,0.000346667,0.0030576
12/02/2023 11:21,174,229.3,19.7,0.000328333,0.0028959
12/02/2023 11:20,150,231,16.8,0.00028,0.0024696
12/02/2023 11:19,283,231.4,52.5,0.000875,0.0077175
12/02/2023 11:14,140,230.6,16,0.000266667,0.002352
12/02/2023 11:11,232,230.2,32.8,0.000546667,0.0048216
12/02/2023 11:07,145,233.1,18,0.0003,0.002646
12/02/2023 11:05,140,231.8,15,0.00025,0.002205
12/02/2023 11:04,141,232.2,15.3,0.000255,0.0022491
12/02/2023 11:03,259,231.4,38,0.000633333,0.005586
12/02/2023 11:02,175,231.8,17.3,0.000288333,0.0025431
12/02/2023 10:57,140,233.9,14.7,0.000245,0.0021609
12/02/2023 10:56,281,232.7,42.7,0.000711667,0.0062769
12/02/2023 10:55,213,231,28.7,0.000478333,0.0042189
12/02/2023 10:53,242,233.1,25.2,0.00042,0.0037044
12/02/2023 10:50,133,232.7,14.6,0.000243333,0.0021462
12/02/2023 10:49,199,231.4,23.4,0.00039,0.0034398
12/02/2023 10:46,135,231.8,14.7,0.000245,0.0021609
12/02/2023 10:40,223,231,26,0.000433333,0.003822
12/02/2023 10:34,173,231.4,20,0.000333333,0.00294
12/02/2023 10:32,182,231.4,20.9,0.000348333,0.0030723
12/02/2023 10:31,258,230.2,29.1,0.000485,0.0042777
12/02/2023 10:21,206,231.8,23.6,0.000393333,0.0034692
12/02/2023 10:18,165,233.1,17.5,0.000291667,0.0025725
12/02/2023 10:15,159,233.9,17.4,0.00029,0.0025578
12/02/2023 10:09,265,233.5,32.2,0.000536667,0.0047334
12/02/2023 10:06,177,232.7,24.1,0.000401667,0.0035427
12/02/2023 10:05,150,233.5,14,0.000233333,0.002058
12/02/2023 9:50,345,233.9,44.9,0.000748333,0.0066003
12/02/2023 9:49,275,234.4,33.2,0.000553333,0.0048804
12/02/2023 9:43,173,234.8,23.5,0.000391667,0.0034545
12/02/2023 9:41,214,234.4,25.2,0.00042,0.0037044
12/02/2023 9:38,291,232.7,34.9,0.000581667,0.0051303
12/02/2023 9:37,217,233.5,24.6,0.00041,0.0036162
12/02/2023 9:36,234,231,44.2,0.000736667,0.0064974
12/02/2023 9:35,265,230.2,34.6,0.000576667,0.0050862
12/02/2023 9:34,308,231,26.9,0.000448333,0.0039543
12/02/2023 9:33,238,234.4,28.9,0.000481667,0.0042483
12/02/2023 9:32,144,233.9,16,0.000266667,0.002352
12/02/2023 9:31,328,233.5,33.6,0.00056,0.0049392
12/02/2023 9:29,147,233.5,16.3,0.000271667,0.0023961
12/02/2023 9:28,140,233.5,16.2,0.00027,0.0023814
12/02/2023 9:22,234,234.8,27.9,0.000465,0.0041013
12/02/2023 9:16,258,235.2,29.6,0.000493333,0.0043512
12/02/2023 9:14,237,235.6,27.4,0.000456667,0.0040278
12/02/2023 9:13,144,236.9,15.1,0.000251667,0.0022197
12/02/2023 9:12,149,236.9,19.4,0.000323333,0.0028518
12/02/2023 9:11,146,239.6,17,0.000283333,0.002499
12/02/2023 9:10,140,238.7,15.8,0.000263333,0.0023226
12/02/2023 9:08,243,235.6,30.5,0.000508333,0.0044835
12/02/2023 9:07,270,236.9,26.6,0.000443333,0.0039102
12/02/2023 9:04,210,238.2,23.8,0.000396667,0.0034986
12/02/2023 9:03,157,236.9,19,0.000316667,0.002793
12/02/2023 9:02,238,237.8,25.7,0.000428333,0.0037779
12/02/2023 9:00,206,238.2,25.1,0.000418333,0.0036897
12/02/2023 8:59,142,240,19.6,0.000326667,0.0028812
12/02/2023 8:58,145,238.2,16.4,0.000273333,0.0024108
12/02/2023 8:52,240,237.4,33.8,0.000563333,0.0049686
12/02/2023 8:50,191,236.9,24,0.0004,0.003528
12/02/2023 8:44,244,235.6,31.5,0.000525,0.0046305
12/02/2023 8:43,264,234.8,39.5,0.000658333,0.0058065
12/02/2023 8:41,141,233.1,18.8,0.000313333,0.0027636
12/02/2023 8:39,165,235.6,20.4,0.00034,0.0029988
12/02/2023 8:38,146,236.5,18,0.0003,0.002646
12/02/2023 8:37,188,236.1,27.7,0.000461667,0.0040719
12/02/2023 8:36,169,237.4,24,0.0004,0.003528
12/02/2023 8:33,192,233.5,28.1,0.000468333,0.0041307
12/02/2023 8:31,167,233.9,19.9,0.000331667,0.0029253
12/02/2023 8:30,467,234.8,62.4,0.00104,0.0091728
12/02/2023 8:30,467,234.8,62.4,0.00104,0.0091728
